# Other interesting functions
# Address	Size	Name
# Extracted from: superb

0022a0e8	48	parse_PTZFilter
0022a298	22	parse_trt_SetOSD
0022a2b4	22	parse_trt_CreateOSD
0022a2d0	28	parse_trt_DeleteOSD
0022a2f0	96	parse_AudioSourceConfiguration
0022a360	72	parse_AudioDecoderConfiguration
0022a3b4	182	parse_AudioEncoder2Configuration
0022a488	150	parse_AudioOutputConfiguration
0022a538	72	parse_trt_GetAudioOutputConfigurationOptions
0022a754	170	parse_AudioEncoderConfiguration
0022a81c	168	parse_AudioDecoderConfigurationOptions
0022ac38	38	parse_trt_GetOSDs
0022ac64	28	parse_trt_GetOSD
0022adac	82	parse_trt_AddAudioSourceConfiguration
0022ae14	82	parse_trt_AddAudioEncoderConfiguration
0022ae7c	88	parse_trt_GetAudioSourceConfigurationOptions
0022aee8	46	parse_trt_SetAudioSourceConfiguration
0022af20	88	parse_trt_GetAudioEncoderConfigurationOptions
0022af8c	46	parse_trt_SetAudioEncoderConfiguration
0022afc4	54	parse_trt_AddAudioDecoderConfiguration
0022b004	28	parse_trt_RemoveAudioDecoderConfiguration
0022b024	46	parse_trt_SetAudioDecoderConfiguration
0022b05c	72	parse_trt_GetAudioDecoderConfigurationOptions
0022b0ac	28	parse_trt_GetAudioOutputConfiguration
0022b0cc	46	parse_trt_SetAudioOutputConfiguration
0022b104	28	parse_trt_GetCompatibleAudioOutputConfigurations
0022b124	54	parse_trt_AddAudioOutputConfiguration
0022b164	28	parse_trt_RemoveAudioOutputConfiguration
0022b184	82	parse_trt_AddPTZConfiguration
0022b23c	148	parse_PTZPresetTourSupported
0022b2e8	514	parse_PTZNode
0022b534	508	parse_PTZConfiguration
0022b784	58	parse_PTZSpeed
0022b7c8	58	parse_PTZVector
0022b80c	78	parse_PTZPreset
0022b868	94	parse_PTZPresetTourPresetDetail
0022b8d4	80	parse_PTZPresetTourSpot
0022b930	54	parse_PTZPresetTourStatus
0022b970	118	parse_PTZPresetTourStartingCondition
0022b9f8	176	parse_PresetTour
0022bb2c	28	parse_ptz_GetCompatibleConfigurations
0022bb4c	46	parse_ptz_SetConfiguration
0022bb84	94	parse_ptz_ContinuousMove
0022bbfc	102	parse_ptz_Stop
0022bc7c	90	parse_ptz_AbsoluteMove
0022bcf0	90	parse_ptz_RelativeMove
0022bd64	110	parse_ptz_SetPreset
0022bdec	70	parse_ptz_RemovePreset
0022be48	96	parse_ptz_GotoPreset
0022bec0	72	parse_ptz_GotoHomePosition
0022bf1c	28	parse_ptz_GetPresetTours
0022bf3c	54	parse_ptz_GetPresetTour
0022bf7c	62	parse_ptz_GetPresetTourOptions
0022bfc4	28	parse_ptz_CreatePresetTour
0022bfe4	48	parse_ptz_ModifyPresetTour
0022c01c	76	parse_ptz_OperatePresetTour
0022c074	54	parse_ptz_RemovePresetTour
0022c0b4	54	parse_ptz_SendAuxiliaryCommand
0022c0f4	150	parse_ptz_GeoMove
0022c398	26	parse_AudioOutput
0022c3b8	174	parse_AudioOutputConfigurationOptions
0022c8b4	28	parse_tmd_GetAudioOutputConfiguration
0022c8d4	28	parse_tmd_GetAudioOutputConfigurationOptions
0022d054	72	parse_tr2_GetOSDs
0022d18c	72	parse_tr2_GetAudioOutputConfigurations
0022d1dc	22	parse_tr2_SetAudioOutputConfiguration
0022d1f8	66	parse_AudioEncoder2ConfigurationOptions
0022d248	22	parse_tr2_SetAudioSourceConfiguration
0022d264	22	parse_tr2_SetAudioEncoderConfiguration
0022d280	22	parse_tr2_SetAudioDecoderConfiguration
0022eba2	48	onvif_add_OSDConfiguration
0022ebd2	30	onvif_find_OSDConfiguration
0022ebf0	22	onvif_free_OSDConfigurations
0022ee26	48	onvif_add_ImagingPreset
0022ee56	30	onvif_find_ImagingPreset
0022ee74	22	onvif_free_ImagingPresets
0022ee8a	60	onvif_add_AudioSource
0022eed0	28	onvif_find_AudioSource
0022eeec	22	onvif_free_AudioSources
0022ef02	82	onvif_add_AudioSourceConfiguration
0022ef60	30	onvif_find_AudioSourceConfiguration
0022ef7e	22	onvif_free_AudioSourceConfigurations
0022ef94	30	onvif_find_AudioEncoder2Configuration
0022efb2	70	onvif_find_AudioEncoder2Configuration_by_param
0022eff8	22	onvif_free_AudioEncoder2Configurations
0022f00e	44	onvif_add_AudioEncoder2ConfigurationOptions
0022f03a	28	onvif_find_AudioEncoder2ConfigurationOptions
0022f056	22	onvif_free_AudioEncoder2ConfigurationOptions
0022f06c	82	onvif_add_AudioDecoderConfiguration
0022f0cc	30	onvif_find_AudioDecoderConfiguration
0022f0ea	32	onvif_free_AudioDecoderConfigurations
0022f10a	26	onvif_init_AudioSource
0022f128	58	onvif_init_AudioSourceConfiguration
0022f168	94	onvif_init_AudioEncoder2ConfigurationOptions
0022f1d4	50	onvif_init_AudioEncoderConfigurationOptions
0022f218	266	onvif_init_AudioDecoderConfigurations
0022f44c	78	onvif_add_PTZNode
0022f4a8	30	onvif_find_PTZNode
0022f4c6	22	onvif_free_PTZNodes
0022f4dc	84	onvif_add_PTZConfiguration
0022f53c	30	onvif_find_PTZConfiguration
0022f55a	22	onvif_free_PTZConfigurations
0022f570	80	onvif_add_PTZPreset
0022f5cc	30	onvif_find_PTZPreset
0022f5ea	26	onvif_free_PTZPreset
0022f604	22	onvif_free_PTZPresets
0022f61a	44	onvif_add_PTZPresetTourSpot
0022f646	22	onvif_free_PTZPresetTourSpots
0022f65c	82	onvif_add_PresetTour
0022f6bc	30	onvif_find_PresetTour
0022f6da	48	onvif_free_PresetTour
0022f70a	32	onvif_free_PresetTours
0022f752	14	onvif_count_PresetTours
0022f760	248	onvif_init_PTZNode
0022f868	172	onvif_init_PTZConfiguration
0022f924	44	onvif_init_PTZConfigurationOptions
0022faf6	60	onvif_add_AudioOutput
0022fb3c	32	onvif_find_AudioOutput
0022fb5c	22	onvif_free_AudioOutputs
0022fb72	84	onvif_add_AudioOutputConfiguration
0022fbd4	34	onvif_find_AudioOutputConfiguration
0022fbf6	34	onvif_find_AudioOutputConfiguration_by_OutputToken
0022fc18	22	onvif_free_AudioOutputConfigurations
0022fe22	18	onvif_init_AudioOutput
0022fe38	120	onvif_init_AudioOutputConfiguration
00230114	108	onvif_add_AudioEncoder2Configuration
0023018c	52	onvif_init_AudioEncoderConfiguration
002308a4	164	onvif_add_default_OSDConfiguration
0023095c	152	onvif_init_OSDConfigurationOptions
00231c70	48	onvif_parse_audio_source
00231ca8	56	onvif_parse_audio_source_cfg
00231ce4	204	onvif_parse_audio_encoder_cfg
002323f8	104	onvif_parse_audio_encoder_configuration
00232470	86	onvif_parse_audio_decoder_configuration
002324d0	40	onvif_parse_audio_output_configuration
0023370c	46	onvif_save_audio_source
0023373a	46	onvif_save_audio_sources
00233774	82	onvif_save_audio_source_configuration
002337d0	46	onvif_save_audio_source_configurations
0023380c	102	onvif_save_audio_encoder_configuration
00233880	46	onvif_save_audio_encoder_configurations
002338bc	192	onvif_save_audio_decoder_configuration
00233994	46	onvif_save_audio_decoder_configurations
002339d0	82	onvif_save_osd_configuration
00233a2c	46	onvif_save_osd_configurations
00233b98	82	onvif_save_ptz_node
00233bf4	46	onvif_save_ptz_nodes
00233c30	106	onvif_save_ptz_configuration
00233ca4	46	onvif_save_ptz_configurations
00234044	52	onvif_save_audio_output
0023407c	46	onvif_save_audio_outputs
002340b8	132	onvif_save_audio_output_configuration
0023414c	46	onvif_save_audio_output_configurations
00234a0c	14	onvif_FactoryDefaultTypeToString
00234a24	28	onvif_StringToFactoryDefaultType
00234ae8	22	onvif_AudioEncodingToString
00234b0c	46	onvif_StringToAudioEncoding
00234cf0	22	onvif_OSDTypeToString
00234d14	44	onvif_StringToOSDType
00234d4c	18	onvif_OSDPosTypeToString
00234d68	72	onvif_StringToOSDPosType
00234dc4	18	onvif_OSDTextTypeToString
00234de0	58	onvif_StringToOSDTextType
00234e68	14	onvif_ExposureModeToString
00234e80	28	onvif_StringToExposureMode
00234ea4	14	onvif_ExposurePriorityToString
00234ebc	28	onvif_StringToExposurePriority
00234f18	22	onvif_IrCutFilterModeToString
00234f3c	44	onvif_StringToIrCutFilterMode
00234f90	22	onvif_EFlipModeToString
00234fb4	44	onvif_StringToEFlipMode
002352a0	18	onvif_RecordingStatusToString
002352bc	72	onvif_StringToRecordingStatus
00235624	18	onvif_PTZPresetTourOperationToString
00235640	58	onvif_StringToPTZPresetTourOperation
0023568c	20	onvif_PTZPresetTourStateToString
002356a8	58	onvif_StringToPTZPresetTourState
002356f4	22	onvif_PTZPresetTourDirectionToString
00235718	44	onvif_StringToPTZPresetTourDirection
00235954	24	onvif_upgrade_thread
00235c50	32	onvif_tds_SystemReboot
00235c70	44	onvif_tds_SetSystemFactoryDefault
0023635e	28	onvif_tds_StartFirmwareUpgrade
00236380	22	onvif_tds_FirmwareUpgradeCheck
0023639c	82	onvif_tds_FirmwareUpgrade
00236400	2	onvif_tds_FirmwareUpgradePost
00236558	122	onvif_tmd_SetAudioOutputConfiguration
00238140	40	onvif_img_SetCurrentPreset
002381c8	224	onvif_trt_SetOSD
