# All named functions
# Address	Size	Name
# Extracted from: superb

002c422a	334	sample_common_isp_switch_set_exposure
002c4378	122	FUN_002c4378
002c43f2	86	sample_comm_isp_run
002c4448	74	sample_comm_isp_stop
002c4492	40	sample_comm_all_isp_stop
002c44bc	38	FUN_002c44bc
002c44e2	62	FUN_002c44e2
002c453e	56	FUN_002c453e
002c45a2	52	FUN_002c45a2
002c45d6	606	FUN_002c45d6
002c4834	208	FUN_002c4834
002c4904	86	FUN_002c4904
002c495a	80	FUN_002c495a
002c49aa	404	FUN_002c49aa
002c4b3e	24	FUN_002c4b3e
002c4b56	70	FUN_002c4b56
002c4b9c	784	FUN_002c4b9c
002c4eac	398	FUN_002c4eac
002c503a	90	FUN_002c503a
002c5094	50	FUN_002c5094
002c50c6	162	FUN_002c50c6
002c5168	80	FUN_002c5168
002c51b8	52	FUN_002c51b8
002c51ec	24	FUN_002c51ec
002c5204	32	FUN_002c5204
002c5224	68	sample_sys_signal
002c5268	240	sample_sys_io_mmap
002c5358	72	sample_sys_munmap
002c53a0	68	sample_sys_set_reg
002c53e4	86	sample_sys_get_reg
002c543a	150	sample_comm_sys_get_pic_size
002c54d0	90	sample_comm_sys_get_pic_enum
002c552a	198	FUN_002c552a
002c55f0	52	sample_comm_sys_mem_config
002c5624	238	sample_comm_sys_vb_init
002c5712	308	sample_comm_sys_init_with_vb_supplement
002c5846	196	sample_comm_sys_get_default_vb_cfg
002c590a	366	sample_comm_sys_get_default_cfg
002c5a78	68	FUN_002c5a78
002c5abc	286	FUN_002c5abc
002c5bda	120	sample_comm_sys_init
002c5c52	16	sample_comm_sys_exit
002c5c62	112	sample_comm_vi_bind_vpss
002c5cd2	112	sample_comm_vi_un_bind_vpss
002c5d42	110	sample_comm_vi_bind_venc
002c5db0	110	sample_comm_vi_un_bind_venc
002c5e1e	110	sample_comm_vpss_bind_venc
002c5e8c	110	sample_comm_vpss_un_bind_venc
002c5efc	38	FUN_002c5efc
002c5f22	44	FUN_002c5f22
002c5f4e	124	FUN_002c5f4e
002c5fca	88	FUN_002c5fca
002c6022	110	FUN_002c6022
002c6090	78	FUN_002c6090
002c60de	92	FUN_002c60de
002c613a	80	FUN_002c613a
002c618a	98	FUN_002c618a
002c61ec	32	FUN_002c61ec
002c620c	32	FUN_002c620c
002c622c	28	FUN_002c622c
002c6248	32	FUN_002c6248
002c6268	28	FUN_002c6268
002c6284	32	FUN_002c6284
002c62a4	392	FUN_002c62a4
002c642c	762	FUN_002c642c
002c6726	112	sample_comm_venc_mem_config
002c6796	256	sample_comm_venc_get_file_postfix
002c6896	240	sample_comm_venc_get_gop_attr
002c69a6	530	sample_comm_venc_get_dcf_info
002c6bb8	124	sample_comm_venc_save_stream
002c6c34	618	FUN_002c6c34
002c6e9e	436	sample_comm_venc_save_stream_phys_addr
002c7052	878	FUN_002c7052
002c73c0	62	FUN_002c73c0
002c73fe	68	FUN_002c73fe
002c7442	68	FUN_002c7442
002c7486	128	FUN_002c7486
002c7506	164	FUN_002c7506
002c75aa	164	FUN_002c75aa
002c764e	800	FUN_002c764e
002c79f0	732	FUN_002c79f0
002c7d4c	800	FUN_002c7d4c
002c80ec	88	FUN_002c80ec
002c8144	88	FUN_002c8144
002c819c	88	FUN_002c819c
002c81f4	128	FUN_002c81f4
002c8274	128	FUN_002c8274
002c82f4	128	FUN_002c82f4
002c8374	168	FUN_002c8374
002c841c	128	FUN_002c841c
002c849c	164	FUN_002c849c
002c8540	164	FUN_002c8540
002c85e4	54	FUN_002c85e4
002c861a	74	FUN_002c861a
002c8664	74	FUN_002c8664
002c86ae	74	FUN_002c86ae
002c86f8	168	FUN_002c86f8
002c87a0	128	FUN_002c87a0
002c8820	164	FUN_002c8820
002c88c4	164	FUN_002c88c4
002c8968	136	FUN_002c8968
002c89f0	172	FUN_002c89f0
002c8a9c	172	FUN_002c8a9c
002c8b48	54	FUN_002c8b48
002c8b7e	182	FUN_002c8b7e
002c8c34	282	FUN_002c8c34
002c8d4e	282	FUN_002c8d4e
002c8e68	282	FUN_002c8e68
002c8f82	136	FUN_002c8f82
002c900a	386	FUN_002c900a
002c918c	528	sample_comm_venc_create
002c94a4	136	FUN_002c94a4
002c952c	136	FUN_002c952c
002c95b4	348	sample_comm_venc_mini_buf_en
002c9710	156	sample_comm_venc_start
002c97ac	132	sample_comm_venc_stop
002c9830	112	FUN_002c9830
002c98a0	262	sample_comm_venc_snap_start
002c99a6	184	sample_comm_venc_photo_start
002c9a5e	138	sample_comm_venc_snap_stop
002c9ae8	556	FUN_002c9ae8
002c9d14	590	FUN_002c9d14
002c9f62	464	sample_comm_venc_snap_process
002ca132	460	sample_comm_venc_save_jpeg
002ca2fe	822	FUN_002ca2fe
002ca634	144	FUN_002ca634
002ca6c4	168	FUN_002ca6c4
002ca76c	182	FUN_002ca76c
002ca822	536	FUN_002ca822
002caa3a	686	sample_comm_qpmap_send_frame_proc
002cace8	212	sample_comm_venc_qpmap_send_frame
002cadbc	80	FUN_002cadbc
002cae0c	76	FUN_002cae0c
002cae58	98	FUN_002cae58
002caeba	56	FUN_002caeba
002caef2	218	sample_venc_process_jpeg_roi
002cafcc	180	FUN_002cafcc
002cb080	650	FUN_002cb080
002cb30a	222	FUN_002cb30a
002cb3e8	808	sample_comm_send_roimap_frame_proc
002cb710	262	sample_comm_venc_send_roimap_frame
002cb816	224	FUN_002cb816
002cb8f6	86	FUN_002cb8f6
002cb94c	116	FUN_002cb94c
002cb9c0	694	FUN_002cb9c0
002cbc76	482	FUN_002cbc76
002cbe58	812	FUN_002cbe58
002cc184	154	FUN_002cc184
002cc21e	640	sample_comm_venc_get_venc_stream_proc
002cc49e	378	sample_comm_venc_set_region
002cc618	334	sample_comm_venc_set_svc_param
002cc766	748	sample_comm_venc_rateauto_stream_proc
002cca52	220	FUN_002cca52
002ccb2e	714	FUN_002ccb2e
002ccdf8	250	FUN_002ccdf8
002ccef2	570	FUN_002ccef2
002cd12c	126	FUN_002cd12c
002cd1aa	530	sample_comm_venc_get_venc_stream_proc_svc_t
002cd3bc	334	sample_comm_venc_start_get_stream
002cd50a	170	sample_comm_venc_rateauto_start
002cd5b4	120	sample_comm_venc_start_get_stream_svc_t
002cd62c	138	sample_comm_venc_stop_get_stream
002cd6b6	54	sample_comm_venc_stop_send_qpmap_frame
002cd6ec	54	sample_comm_venc_stop_send_roimap_frame
002cd722	54	sample_comm_venc_stop_send_frame
002cd758	168	FUN_002cd758
002cd800	612	FUN_002cd800
002cda64	126	FUN_002cda64
002cdae2	54	FUN_002cdae2
002cdb18	770	sample_comm_venc_mosaic_map_send_frame_proc
002cde1a	212	sample_comm_venc_mosaic_map_send_frame
002cdeee	658	sample_comm_venc_stop_rateauto
002ce180	384	sample_comm_venc_plan_to_semi
002ce300	38	FUN_002ce300
002ce326	62	FUN_002ce326
002ce382	56	FUN_002ce382
002ce3e6	52	FUN_002ce3e6
002ce41a	606	FUN_002ce41a
002ce678	208	FUN_002ce678
002ce748	86	FUN_002ce748
002ce79e	80	FUN_002ce79e
002ce7ee	404	FUN_002ce7ee
002ce982	24	FUN_002ce982
002ce99a	70	FUN_002ce99a
002ce9e0	784	FUN_002ce9e0
002cecf0	398	FUN_002cecf0
002cee7e	90	FUN_002cee7e
002ceed8	80	FUN_002ceed8
002cef28	24	FUN_002cef28
002cef40	92	FUN_002cef40
002cef9c	362	FUN_002cef9c
002cf164	488	FUN_002cf164
002cf3a8	70	FUN_002cf3a8
002cf44c	144	FUN_002cf44c
002cf4dc	882	FUN_002cf4dc
002cf8ac	64	FUN_002cf8ac
002cf8ec	270	sample_comm_vi_get_size_by_sns_type
002cfa56	84	sample_comm_vi_get_full_lines_std_by_sns_type
002cfaf2	46	sample_comm_vi_get_obheight_by_sns_type
002cfb20	42	FUN_002cfb20
002cfba6	42	FUN_002cfba6
002cfc2e	52	sample_comm_vi_get_default_sns_info
002cfc62	54	sample_comm_vi_get_default_mipi_info
002cfc98	66	sample_comm_vi_get_mipi_info_by_dev_id
002cfcda	78	sample_comm_vi_get_default_dev_info
002cfd28	66	FUN_002cfd28
002cfd6a	104	FUN_002cfd6a
002cfdd2	650	sample_comm_vi_get_default_pipe_info
002d005c	118	sample_comm_vi_get_default_vi_cfg
002d00d2	94	sample_comm_vi_get_vi_cfg_by_fmu_mode
002d0130	142	sample_comm_vi_init_vi_cfg
002d01be	192	sample_comm_vi_set_vi_vpss_mode
002d027e	116	sample_comm_vi_set_mipi_hs_mode
002d02f2	112	sample_comm_vi_mipi_ctrl_cmd
002d0362	114	FUN_002d0362
002d03d4	114	FUN_002d03d4
002d0446	326	sample_comm_vi_start_sensor
002d058c	378	sample_comm_vi_start_mipi_rx
002d0706	290	sample_comm_vi_stop_mipi_rx
002d0828	138	FUN_002d0828
002d08b2	68	FUN_002d08b2
002d08f6	222	FUN_002d08f6
002d09d4	118	FUN_002d09d4
002d0a4a	224	FUN_002d0a4a
002d0b2a	120	FUN_002d0b2a
002d0ba2	294	FUN_002d0ba2
002d0cc8	138	FUN_002d0cc8
002d0d52	176	FUN_002d0d52
002d0e02	162	FUN_002d0e02
002d0ea4	524	FUN_002d0ea4
002d10b0	342	sample_comm_vi_start_one_pipe
002d1206	198	sample_comm_vi_stop_one_pipe
002d12cc	184	FUN_002d12cc
002d1384	94	FUN_002d1384
002d13e2	198	FUN_002d13e2
002d14a8	36	FUN_002d14a8
002d14cc	206	FUN_002d14cc
002d159a	340	sample_comm_vi_start_one_pipe_isp
002d16ee	54	FUN_002d16ee
002d1724	190	sample_comm_vi_get_isp_run_state
002d17e2	74	FUN_002d17e2
002d182c	300	sample_comm_vi_start_isp
002d1958	206	sample_comm_vi_stop_isp
002d1a26	444	sample_comm_vi_start_vi
002d1be2	84	sample_comm_vi_stop_vi
002d1c36	78	sample_comm_vi_mode_switch_stop_vi
002d1c84	312	FUN_002d1c84
002d1dbc	184	FUN_002d1dbc
002d1e74	466	sample_comm_vi_mode_switch_start_vi
002d2046	164	FUN_002d2046
002d20ea	184	FUN_002d20ea
002d21a2	198	FUN_002d21a2
002d2268	72	FUN_002d2268
002d22b0	536	sample_comm_vi_switch_isp_mode
002d24c8	550	sample_comm_vi_switch_isp_resolution
002d26ee	212	sample_comm_vi_stop_four_vi
002d27c2	80	FUN_002d27c2
002d2812	342	FUN_002d2812
002d2968	146	sample_comm_vi_free_frame_blk
002d29fa	278	sample_comm_vi_get_frame_blk
002d2b10	70	sample_comm_vi_release_frame_blk
002d2b56	170	FUN_002d2b56
002d2c00	56	FUN_002d2c00
002d2c4e	68	FUN_002d2c4e
002d2c92	94	FUN_002d2c92
002d2cf0	264	sample_comm_vi_save_fpn_file
002d2df8	162	FUN_002d2df8
002d2e9a	50	FUN_002d2e9a
002d2ecc	622	sample_comm_vi_fpn_calibrate
002d313a	122	FUN_002d313a
002d31b4	500	sample_comm_vi_enable_fpn_correction
002d33a8	396	sample_comm_vi_enable_fpn_correction_for_thermo
002d3534	192	FUN_002d3534
002d35f4	1054	sample_comm_vi_enable_fpn_correction_for_scene
002d3a12	168	sample_comm_vi_disable_fpn_correction
002d3aba	178	sample_comm_vi_disable_fpn_correction_for_thermo
002d3b6c	164	sample_comm_vi_start_virt_pipe
002d3c10	42	sample_comm_vi_stop_virt_pipe
002d3c3a	364	FUN_002d3c3a
002d3da6	196	FUN_002d3da6
002d3e6a	110	FUN_002d3e6a
002d3ed8	392	FUN_002d3ed8
002d4060	304	FUN_002d4060
002d4190	490	FUN_002d4190
002d437a	156	sample_common_vi_load_user_pic
002d4416	24	sample_common_vi_unload_user_pic
002d442e	96	FUN_002d442e
002d448e	344	FUN_002d448e
002d45e6	158	FUN_002d45e6
002d4684	492	FUN_002d4684
002d4870	130	sample_comm_vi_send_run_be_frame
002d48f2	322	sample_comm_vi_get_raw_stride
002d4a34	184	FUN_002d4a34
002d4aec	442	sample_comm_vi_read_raw_frame
002d4ca8	38	FUN_002d4ca8
002d4cce	62	FUN_002d4cce
002d4d2a	56	FUN_002d4d2a
002d4d8e	52	FUN_002d4d8e
002d4dc2	606	FUN_002d4dc2
002d5020	208	FUN_002d5020
002d50f0	86	FUN_002d50f0
002d5146	80	FUN_002d5146
002d5196	404	FUN_002d5196
002d532a	24	FUN_002d532a
002d5342	70	FUN_002d5342
002d5388	784	FUN_002d5388
002d5698	398	FUN_002d5698
002d5826	90	FUN_002d5826
002d5880	80	FUN_002d5880
002d58d0	108	FUN_002d58d0
002d593c	28	FUN_002d593c
002d5958	112	sample_comm_vpss_get_default_grp_attr
002d59c8	112	sample_comm_vpss_get_default_chn_attr
002d5a38	44	sample_comm_vpss_get_default_3dnr_attr
002d5a64	268	sample_comm_vpss_get_wrap_cfg
002d5b70	280	sample_comm_vpss_get_default_vpss_cfg
002d5c88	52	FUN_002d5c88
002d5cbc	348	FUN_002d5cbc
002d5e18	516	sample_common_vpss_start
002d601c	268	sample_common_vpss_stop
002d6128	316	FUN_002d6128
002d6264	338	sample_inner_codec_cfg_audio
002d63b6	92	sample_comm_audio_cfg_acodec
002d6412	392	FUN_002d6412
002d659a	560	sample_comm_audio_ai_proc
002d67ca	258	FUN_002d67ca
002d68cc	450	sample_comm_audio_aenc_proc
002d6a8e	248	sample_comm_audio_adec_proc
002d6b86	414	sample_comm_audio_ao_vol_proc
002d6d24	172	sample_comm_audio_create_thread_ai_ao
002d6dd0	164	sample_comm_audio_create_thread_ai_aenc
002d6e74	148	sample_comm_audio_create_thread_aenc_adec
002d6f08	132	sample_comm_audio_create_thread_file_adec
002d6f8c	116	sample_comm_audio_create_thread_ao_vol_ctrl
002d7000	130	sample_comm_audio_destroy_thread_ai
002d7082	132	sample_comm_audio_destroy_thread_aenc_adec
002d7106	128	sample_comm_audio_destroy_thread_file_adec
002d7186	118	sample_comm_audio_destroy_thread_ao_vol_ctrl
002d71fc	62	sample_comm_audio_ao_bind_adec
002d723a	62	sample_comm_audio_ao_unbind_adec
002d7278	64	sample_comm_audio_ao_bind_ai
002d72b8	64	sample_comm_audio_ao_unbind_ai
002d72f8	62	sample_comm_audio_aenc_bind_ai
002d7336	62	sample_comm_audio_aenc_unbind_ai
002d7374	228	FUN_002d7374
002d7468	276	sample_comm_audio_start_ai
002d757c	262	sample_comm_audio_stop_ai
002d7682	610	sample_comm_audio_start_ao
002d78e4	264	sample_comm_audio_stop_ao
002d79ec	72	FUN_002d79ec
002d7a34	58	FUN_002d7a34
002d7a6e	92	FUN_002d7a6e
002d7aca	456	sample_comm_audio_start_aenc
002d7c92	184	sample_comm_audio_stop_aenc
002d7d4a	280	sample_comm_audio_destroy_all_thread
002d7e62	38	FUN_002d7e62
002d7e88	366	sample_comm_audio_start_adec
002d7ff6	112	sample_comm_audio_stop_adec
002d8066	74	sample_comm_audio_init
002d80b0	12	sample_comm_audio_exit
002d80bc	182	FUN_002d80bc
002d8172	172	FUN_002d8172
002d821e	594	FUN_002d821e
002d8470	266	FUN_002d8470
002d857a	640	FUN_002d857a
002d8800	910	FUN_002d8800
002d8b8e	138	FUN_002d8b8e
002d8c18	1336	FUN_002d8c18
002d9150	222	FUN_002d9150
002d922e	628	FUN_002d922e
002d94a2	930	FUN_002d94a2
002d9844	564	FUN_002d9844
002d9a78	520	FUN_002d9a78
002d9c80	16	FUN_002d9c80
002d9c90	16	FUN_002d9c90
002d9ca0	476	FUN_002d9ca0
002d9e7c	316	FUN_002d9e7c
002d9fb8	426	FUN_002d9fb8
002da162	478	FUN_002da162
002da340	96	FUN_002da340
002da3a0	1046	FUN_002da3a0
002da7b6	492	FUN_002da7b6
002da9a2	134	FUN_002da9a2
002daa28	164	FUN_002daa28
002daacc	96	FUN_002daacc
002dab2c	100	ot_scene_run_once
002dab90	508	FUN_002dab90
002dada8	138	FUN_002dada8
002dae44	408	ot_scene_init
002dafdc	278	FUN_002dafdc
002db0f2	586	ot_scene_set_scene_mode
002db33c	240	ot_scene_deinit
002db42c	184	ot_scene_get_scene_mode
002db4e4	216	ot_scene_set_scene_init_exp
002db5bc	262	ot_scene_set_scene_fps
002db6c2	132	ot_scene_get_scene_fps
002db746	190	ot_scene_pause
002db804	40	set_dir_name
002db82c	362	ot_scene_set_ae_weight_table
002db996	1138	ot_scene_set_static_ae
002dbe08	432	ot_scene_set_static_wdr_exposure
002dbfb8	288	ot_scene_set_static_fswdr
002dc0d8	1354	ot_scene_set_static_awb
002dc622	830	ot_scene_set_static_awbex
002dc960	270	ot_scene_set_static_pipe_diff
002dca6e	264	ot_scene_set_saturation
002dcb76	822	ot_scene_set_static_ccm
002dceac	402	ot_scene_set_static_color_sector
002dd03e	1436	ot_scene_set_static_cac
002dd5da	406	ot_scene_set_static_dpc
002dd770	628	ot_scene_set_static_drc
002dd9e4	780	ot_scene_set_static_ldci
002ddcf0	604	ot_scene_set_static_dehaze
002ddf4c	398	ot_scene_set_static_csc
002de0da	578	FUN_002de0da
002de31c	716	FUN_002de31c
002de5e8	720	ot_scene_set_static_nr
002de8b8	238	ot_scene_set_static_shading
002de9a6	1222	FUN_002de9a6
002dee6c	1418	ot_scene_set_static_sharpen
002df3f6	504	ot_scene_set_static_demosaic
002df5ee	580	ot_scene_set_static_ca
002df832	682	ot_scene_set_static_venc
002dfadc	250	ot_scene_set_static_crosstalk
002dfbd6	404	ot_scene_set_static_pregamma
002dfd6a	364	ot_scene_set_static_blc
002dfed6	26	ot_scene_set_static_3dnr
002dfef0	488	ot_scene_set_dynamic_ldci
002e00d8	26	ot_scene_set_dynamic_wdr_exposure
002e00f2	796	FUN_002e00f2
002e040e	904	FUN_002e040e
002e0796	446	ot_scene_set_dynamic_fps
002e0954	1318	ot_scene_set_dynamic_ae
002e0e7a	756	ot_scene_set_dynamic_fswdr
002e116e	1228	ot_scene_set_dynamic_drc
002e163a	376	ot_scene_set_dynamic_linear_drc
002e17b2	422	FUN_002e17b2
002e1958	1130	ot_scene_set_dynamic_dehaze
002e1dc2	742	FUN_002e1dc2
002e20a8	752	ot_scene_set_dynamic_nr
002e2398	1244	FUN_002e2398
002e2874	344	ot_scene_set_dynamic_dpc
002e29cc	742	ot_scene_set_dynamic_shading
002e2cb2	1222	ot_scene_set_dynamic_linear_ca
002e3178	1478	FUN_002e3178
002e373e	420	ot_scene_set_dynamic_ca
002e38e2	856	FUN_002e38e2
002e3c3a	326	ot_scene_set_dynamic_color_sector
002e3d80	1602	ot_scene_set_dynamic_blc
002e43c2	938	ot_scene_set_dynamic_csc
002e476c	1234	ot_scene_set_dynamic_venc_bitrate
002e4c3e	434	ot_scene_set_dynamic_venc_mode
002e4df0	918	ot_scene_set_dynamic_video_gamma
002e5186	46	ot_scene_set_dynamic_photo_gamma
002e51b4	468	ot_scene_set_dynamic_false_color
002e5388	150	ot_scene_release_fpn
002e541e	1184	FUN_002e541e
002e58be	1046	ot_scene_set_dynamic_fpn
002e5cd4	844	ot_scene_set_dynamic_3dnr
002e6020	104	ot_scene_set_pipe_param
002e6088	24	ot_scene_set_pause
002e60a0	132	FUN_002e60a0
002e6124	180	FUN_002e6124
002e61d8	786	ot_scene_set_rc_param
002e64ea	22	get_pipe_params
002e6500	24	get_isp_pause
002e6518	32	set_isp_pause
002e6538	24	get_run_once
002e6550	32	set_run_once
002e6570	98	scene_get_level_ltoh
002e65d2	90	scene_get_level_ltoh_u32
002e662c	252	scene_interpulate
002e6728	256	scene_interpulate_signed
002e6828	392	scene_time_filter
002e69b0	1312	FUN_002e69b0
002e6ed0	658	FUN_002e6ed0
002e7162	1920	FUN_002e7162
002e78e2	3052	FUN_002e78e2
002e84ce	1398	FUN_002e84ce
002e8a44	976	FUN_002e8a44
002e8e14	1540	print_nrx
002e9418	590	scene_set_static_h265_avbr
002e9666	514	scene_set_static_h265_cvbr
002e9868	8666	scene_set_isp_attr
002eba42	1216	scene_blend_tone_mapping
002ebf02	1592	scene_set_tone_mapping_value
002ec53a	8942	scene_set_isp_drc_attr
002ee828	190	FUN_002ee828
002ee8e6	562	FUN_002ee8e6
002eeb18	210	scene_set_nr_attr_para
002eebea	258	scene_set_nr_wdr_ratio_para
002eecec	256	FUN_002eecec
002eedec	590	FUN_002eedec
002ef03a	530	FUN_002ef03a
002ef24c	834	FUN_002ef24c
002ef58e	594	FUN_002ef58e
002ef7e0	336	FUN_002ef7e0
002ef930	594	FUN_002ef930
002efb82	414	FUN_002efb82
002efd20	158	FUN_002efd20
002efdbe	294	FUN_002efdbe
002efee4	660	scene_set_3dnr
002f0178	1636	scene_set_3dnr_nrx_nry
002f07dc	2712	FUN_002f07dc
002f1274	5798	scene_set_3dnr_sfy_lut
002f291a	2168	FUN_002f291a
002f3192	34	scene_set_3dnr_nrx_sfy
002f31b4	2602	scene_set_3dnr_nrx_tfy
002f3bde	2370	scene_set_3dnr_nrx_mdy
002f4520	1036	scene_set_3dnr_nrx_nrc0
002f492c	4044	scene_set_3dnr_nrx_iey
002f58f8	2014	scene_set_3dnr_nrx_nrc1
002f60d6	352	FUN_002f60d6
002f6236	352	FUN_002f6236
002f6396	158	scene_set_qp
002f6434	354	get_iso_mean_qp_chn_attr
002f6596	134	calculate_manual_percent_index
002f661c	114	set_initial_percent
002f668e	192	set_min_qp_delta_when_iso_larger
002f674e	100	set_min_qp_delta_when_iso_less
002f67b2	322	FUN_002f67b2
002f68f4	2810	FUN_002f68f4
002f73ee	2684	FUN_002f73ee
002f7e6a	436	FUN_002f7e6a
002f801e	852	FUN_002f801e
002f8372	908	FUN_002f8372
002f86fe	1144	FUN_002f86fe
002f8b76	172	FUN_002f8b76
002f8c22	2380	FUN_002f8c22
002f956e	1054	FUN_002f956e
002f998c	250	FUN_002f998c
002f9a86	1908	FUN_002f9a86
002fa1fa	2954	FUN_002fa1fa
002fad84	454	FUN_002fad84
002faf4a	1890	FUN_002faf4a
002fb6ac	1890	FUN_002fb6ac
002fbe0e	4688	FUN_002fbe0e
002fd05e	1686	FUN_002fd05e
002fd6f4	724	FUN_002fd6f4
002fd9c8	3204	FUN_002fd9c8
002fe64c	3112	FUN_002fe64c
002ff274	638	FUN_002ff274
002ff4f2	754	FUN_002ff4f2
002ff7e4	170	FUN_002ff7e4
002ff88e	770	FUN_002ff88e
002ffb90	170	FUN_002ffb90
002ffc3a	1006	FUN_002ffc3a
00300028	5032	FUN_00300028
003013d0	3794	FUN_003013d0
003022a2	356	FUN_003022a2
00302406	354	FUN_00302406
00302568	1256	FUN_00302568
00302a50	1134	FUN_00302a50
00302ebe	842	FUN_00302ebe
00303208	4576	FUN_00303208
003043e8	1540	FUN_003043e8
003049ec	2218	FUN_003049ec
00305296	2834	FUN_00305296
00305da8	5042	FUN_00305da8
0030715a	1296	FUN_0030715a
0030766a	728	FUN_0030766a
00307942	754	FUN_00307942
00307c34	1182	FUN_00307c34
003080d2	3336	FUN_003080d2
00308dda	2222	FUN_00308dda
00309688	4826	FUN_00309688
0030a962	1200	FUN_0030a962
0030ae12	738	FUN_0030ae12
0030b0f4	1308	FUN_0030b0f4
0030b610	738	FUN_0030b610
0030b8f2	554	FUN_0030b8f2
0030bb1c	1038	FUN_0030bb1c
0030bf2a	546	FUN_0030bf2a
0030c14c	544	FUN_0030c14c
0030c36c	614	FUN_0030c36c
0030c5d2	642	FUN_0030c5d2
0030c854	24678	FUN_0030c854
003128ba	1392	FUN_003128ba
00312e2a	2312	FUN_00312e2a
00313732	252	FUN_00313732
0031382e	1904	FUN_0031382e
00313f9e	198	FUN_00313f9e
00314064	626	ot_scene_create_param
003142d6	18	isp_get_base_fps
003142e8	16	isp_get_std_fps
003142f8	16	isp_check_low_fps
00314308	22	isp_set_base_fps
0031431e	22	isp_set_low_fps
00314334	22	isp_set_std_fps
0031434a	22	isp_exposure_set
00314360	22	isp_exposure_get
00314376	22	isp_wb_set
0031438c	22	isp_wb_get
003143a2	22	isp_gamma_set
003143b8	22	isp_gamma_get
003143ce	22	isp_sharpen_set
003143e4	22	isp_sharpen_get
003143fa	22	isp_ccm_set
00314410	22	isp_ccm_get
00314426	26	isp_ioctl
00314440	56	FUN_00314440
00314478	68	FUN_00314478
003144bc	64	FUN_003144bc
003144fc	56	FUN_003144fc
00314534	56	FUN_00314534
0031456c	64	FUN_0031456c
003145ac	54	FUN_003145ac
003145e2	56	FUN_003145e2
0031461a	62	FUN_0031461a
00314658	194	FUN_00314658
0031471a	34	FUN_0031471a
0031473c	234	FUN_0031473c
00314826	152	FUN_00314826
003148be	56	FUN_003148be
003148f6	234	FUN_003148f6
003149e0	350	FUN_003149e0
00314b3e	570	FUN_00314b3e
00314d78	204	FUN_00314d78
00314e44	94	FUN_00314e44
00314ea2	20	pri_frame_attr
00314eb6	688	FUN_00314eb6
00315166	16	secu_ivp_init
00315176	60	secu_ivp_deinit
003151b2	368	secu_ivp_start
00315322	28	secu_ivp_stop
0031533e	22	secu_ivp_set_uvc_slave_callback
0031536c	216	secu_ivp_advance_isp_get
00315444	162	secu_ivp_advance_isp_set
003154e6	104	secu_ivp_register_cb
00315568	16	secu_npu_init
00315578	16	secu_npu_deinit
00315588	26	secu_npu_start
003155a2	22	secu_npu_stop
003155b8	38	secu_npu_set_uvc_slave_callback
003155de	80	secu_npu_register_cb
00315630	40	FUN_00315630
00315658	102	FUN_00315658
003156be	228	FUN_003156be
003157a2	242	FUN_003157a2
00315894	178	FUN_00315894
00315946	154	FUN_00315946
003159e0	144	FUN_003159e0
00315a70	212	FUN_00315a70
00315b44	338	FUN_00315b44
00315c96	226	FUN_00315c96
00315d78	146	FUN_00315d78
00315e0a	522	FUN_00315e0a
00316014	236	FUN_00316014
00316118	292	FUN_00316118
0031623c	36	FUN_0031623c
00316260	546	FUN_00316260
00316482	320	FUN_00316482
003165c2	88	FUN_003165c2
0031661a	62	FUN_0031661a
00316658	24	FUN_00316658
00316670	48	FUN_00316670
003166a0	32	FUN_003166a0
003166c0	34	FUN_003166c0
003166e2	32	FUN_003166e2
00316702	152	FUN_00316702
0031679a	692	FUN_0031679a
00316a4e	746	FUN_00316a4e
00316d38	490	ot_confaccess_init
00316f22	526	ot_confaccess_deinit
00317130	666	ot_confaccess_get_string
003173ca	40	ot_confaccess_get_str
003173f2	202	ot_confaccess_get_int
003174bc	224	ot_confaccess_get_long_long
0031759c	210	ot_confaccess_get_double
0031766e	286	ot_confaccess_get_bool
0031778c	706	ot_confaccess_set_string
00317a50	492	__cczz
00317c44	536	__zzcc
00317e64	136	secuep_gbin
00317efc	1332	secuep_gfo
0031846c	800	secu_base64_encode
00318790	88	num_strchr
003187e8	640	l16
00318a6c	740	l15
00318d7c	38	UTL_MD5Init
00318da8	48	UTL_MD5Encode
00318dd8	48	UTL_MD5Decode
00318e08	1436	UTL_MD5Transform
00319498	112	UTL_MD5Update
00319508	70	UTL_MD5Final
00319610	78	FUN_00319610
00319664	68	FUN_00319664
003196b0	32	FUN_003196b0
003196ce	110	FUN_003196ce
003197dc	304	utl_cmd_system
00319920	8	utl_thread_getpid
00319926	104	pthreadinfo_add
003199e0	80	pthreadinfo_list
00319a5a	20	utl_cmd_enable
00319a78	22	utl_cmd_deinit
00319a94	92	utl_cmd_insert
00319afc	110	utl_cmd_init
00319bc0	150	utl_cmd_get_help
00319cc8	130	FUN_00319cc8
00319d7c	32	utl_timer_deinit
00319da0	126	utl_schedule_create
00319e3c	50	utl_schedule_Enable
00319e74	38	utl_schedule_disable
00319ea0	118	utl_timer_create
00319f30	72	utl_timer_reset
00319f80	92	utl_timer_init
0031a004	34	utl_timer_destroy
0031a02c	52	utl_print_buffer
0031a064	50	utl_timer_passed_microseconds
0031a0a0	64	FUN_0031a0a0
0031a0e0	48	FUN_0031a0e0
0031a110	18	FUN_0031a110
0031a12c	82	FUN_0031a12c
0031a18c	82	FUN_0031a18c
0031a2b8	114	FUN_0031a2b8
